Provincia,Partido,Localidad,FIBRA OPTICA,Total accesos,% FIBRA OPTICA,Poblacion,Latitud,Longitud
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,28,48,58.333333333333336,168.0,-24.478105777316,-66.6785400667592
SALTA,Metán,El Galpón,91,376,24.20212765957447,5675.0,-25.3915864503967,-64.6595062933993
SALTA,Metán,El Tunal,80,81,98.76543209876543,0.0,-25.2652645771513,-64.4061042227155
SALTA,Metán,Metán Viejo,42,43,97.67441860465115,377.0,-25.5418039517985,-64.9849385087879
SALTA,Metán,Río Piedras,15,52,28.846153846153843,1420.0,-25.3211818761179,-64.917329424853
SALTA,Metán,San José de Metán,120,4128,2.9069767441860463,28295.0,-25.5077205377148,-64.9821245409304
SALTA,Metán,Lumbreras,46,46,100.0,297.0,-25.2172575790264,-64.9306861458005
SALTA,Metán,San José de Orquera,15,15,100.0,155.0,-25.2783094165373,-64.0850561648465
SALTA,Molinos,Molinos,3,51,5.88235294117647,1183.0,-25.4442432937572,-66.3088500894253
SALTA,Molinos,Seclantás,2,25,8.0,560.0,-25.3305099574445,-66.2484466228606
SALTA,Orán,Aguas Blancas,0,76,0.0,2395.0,-22.7245611902241,-64.346319220401
SALTA,Orán,Colonia Santa Rosa,0,372,0.0,15562.0,-23.3885957203176,-64.4234333229489
SALTA,Orán,Hipólito Yrigoyen,250,1323,18.89644746787604,10196.0,-23.2382702479068,-64.2718125360107
SALTA,Orán,Pichanal,1,643,0.15552099533437014,22439.0,-23.3133896525098,-64.219751841333
SALTA,Orán,San Ramón de la Nueva Orán,5,6980,0.07163323782234957,76070.0,-23.1298138873917,-64.3185884747041
SALTA,Orán,Urundel,1,89,1.1235955056179776,2920.0,-23.5516314679633,-64.3965188048038
SALTA,Orán,El Tabacal,0,86,0.0,1143.0,-23.2500270361093,-64.2445058938392
SALTA,Rivadavia,Alto de la Sierra,1,10,10.0,450.0,-22.6893772924132,-62.4527756437584
SALTA,Rivadavia,Capitán Juan Pagé,0,4,0.0,213.0,-23.7084876711103,-62.3817949445121
SALTA,Rivadavia,Coronel Juan Solá,1,129,0.7751937984496124,4714.0,-23.4836432078231,-62.8913108733338
SALTA,Rivadavia,La Unión,0,1,0.0,2353.0,-23.9462046990241,-63.1119727442095
SALTA,Rivadavia,Los Blancos,0,9,0.0,1073.0,-23.630147809494,-62.5972373009179
SALTA,Rivadavia,Pluma de Pato,0,6,0.0,529.0,-23.3808426324425,-63.0980556496311
SALTA,Rivadavia,Rivadavia,1,1,100.0,2155.0,-24.1928479299753,-62.8855846188739
SALTA,Rivadavia,Santa María,0,5,0.0,587.0,-22.1394975256357,-62.8383245890232
SALTA,Rivadavia,Santa Victoria Este,1,60,1.6666666666666667,1809.0,-22.2772903307188,-62.7043719454645
SALTA,Rosario de la Frontera,Antilla,1,3,33.33333333333333,542.0,-26.1367474431656,-64.6079955159401
SALTA,Rosario de la Frontera,El Potrero,1,2,50.0,462.0,-26.063895233234,-64.656831424558
SALTA,Rosario de la Frontera,Rosario de la Frontera,3,2923,0.10263427984946973,24140.0,-25.8088971820865,-64.9840618242784
SALTA,Rosario de la Frontera,Copo Quile,35,35,100.0,487.0,-26.0280256948964,-64.6831914609089
SALTA,Rosario de la Frontera,El Naranjo,39,40,97.5,161.0,-25.7376092528727,-65.0197887857072
SALTA,Rosario de Lerma,Campo Quijano,360,734,49.04632152588556,8929.0,-24.9095603902622,-65.6395050258431
SALTA,Rosario de Lerma,La Silleta,220,358,61.452513966480446,1402.0,-24.8784643256455,-65.5901794974296
SALTA,Rosario de Lerma,Rosario de Lerma,2602,4362,59.651535992663916,20795.0,-24.9780005506773,-65.5804316181731
SALTA,San Carlos,Angastaco,7,46,15.217391304347828,823.0,-25.6837320095857,-66.1630084648275
SALTA,San Carlos,Animaná,0,52,0.0,1276.0,-25.9250695350422,-65.9634886394429
SALTA,San Carlos,El Barrial,0,400,0.0,437.0,-25.9119189620255,-65.9509642786695
SALTA,San Carlos,San Carlos,1,97,1.0309278350515463,2209.0,-25.8954496537353,-65.9374115460195
SALTA,Santa Victoria,Campo La Cruz,0,50,0.0,195.0,-22.4282266803066,-65.1454049664521
SALTA,Santa Victoria,Los Toldos,2,2,100.0,1002.0,-22.2528953049178,-64.6816676603736
SALTA,Santa Victoria,Nazareno,61,196,31.122448979591837,916.0,-22.4818544506086,-65.0949733414157
SALTA,Santa Victoria,Poscaya,0,30,0.0,367.0,-22.4336266127546,-65.0678957138662
SALTA,Santa Victoria,San Marcos,0,30,0.0,171.0,-22.50900544813,-65.1012423839061
SALTA,Santa Victoria,Santa Victoria,74,230,32.17391304347826,1151.0,-22.2294615004585,-64.9503255468472
SAN JUAN,25 de Mayo,Villa Santa Rosa,0,51,0.0,3460.0,-31.7448085385712,-68.3142412332522
SAN JUAN,25 de Mayo,Tupelí,0,60,0.0,1169.0,-31.8390315742989,-68.3573941216943
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,0,80,0.0,5275.0,-31.8100072529359,-68.3289623063813
SAN JUAN,25 de Mayo,Villa Borjas,0,6,0.0,0.0,-31.8100072529359,-68.3289623063813
SAN JUAN,9 de Julio,9 de Julio,125,238,52.52100840336135,3484.0,-31.669750919971,-68.3900416378963
SAN JUAN,9 de Julio,Colonia Fiorito,0,5,0.0,384.0,-31.5551785871028,-68.4205987445022
SAN JUAN,9 de Julio,Las Chacritas,0,91,0.0,2760.0,-31.5936417922213,-68.4077196718125
SAN JUAN,9 de Julio,Alto de Sierra,0,5,0.0,499.0,-31.5551785871028,-68.4205987445022
SAN JUAN,Albardón,El Rincón,0,610,0.0,1252.0,-31.4480943761332,-68.5425141343624
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,0,135,0.0,22046.0,-31.421071066377,-68.4907605706737
SAN JUAN,Albardón,Villa General San Martin,0,30,0.0,0.0,-31.421071066377,-68.4907605706737
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,0,93,0.0,4472.0,-31.4454020414681,-68.417640160613
SAN JUAN,Angaco,Villa El Salvador,0,34,0.0,0.0,-31.4454020414681,-68.417640160613
SAN JUAN,Calingasta,Barreal - Villa Pituil,0,1087,0.0,3463.0,-31.6528323304108,-69.4815385910816
SAN JUAN,Calingasta,Calingasta,0,258,0.0,2198.0,-31.335410441528,-69.4273817834109
SAN JUAN,Calingasta,Tamberías,0,97,0.0,988.0,-31.46037726198,-69.4229130996947
SAN JUAN,Capital,San Juan,9697,48678,19.92070339783886,109123.0,-31.5371970378027,-68.5250183173793
SAN JUAN,Caucete,Bermejo,0,1,0.0,484.0,-31.5918363542723,-67.6623620492559
SAN JUAN,Caucete,Caucete,0,4052,0.0,28222.0,-31.6514787868907,-68.2821404352408
SAN JUAN,Caucete,Vallecito,0,254,0.0,404.0,-31.7403744670002,-67.9885245900589
SAN JUAN,Caucete,Villa Independencia,0,10,0.0,823.0,-31.6245292071939,-68.3138150331219
SAN JUAN,Chimbas,Chimbas,944,6199,15.22826262300371,87258.0,-31.4929011532856,-68.4840477499344
SAN JUAN,Chimbas,Villa Paula Albarracin,0,2,0.0,0.0,-31.4936358990356,-68.5357082138994
SAN JUAN,Iglesia,Angualasto,0,38,0.0,316.0,-30.0536455973497,-69.1717079231376
SAN JUAN,Iglesia,Bella Vista,0,45,0.0,325.0,-30.4401531794669,-69.2447866603611
SAN JUAN,Iglesia,Iglesia,0,88,0.0,661.0,-30.4128218913916,-69.2051642049627
SAN JUAN,Iglesia,Las Flores,0,111,0.0,906.0,-30.3242644504455,-69.2453069928074
SAN JUAN,Iglesia,Pismanta,0,21,0.0,98.0,-30.2709800462776,-69.2286104874715
SAN JUAN,Iglesia,Rodeo,0,483,0.0,2625.0,-30.209958054186,-69.1336132382893
SAN JUAN,Iglesia,Tudcum,0,90,0.0,699.0,-30.1883781131447,-69.2702835946583
SAN JUAN,Jáchal,San Isidro,0,97,0.0,408.0,-30.1488923473271,-68.7044945534412
SAN JUAN,Jáchal,San José de Jáchal,381,1094,34.82632541133455,10940.0,-30.2427672850044,-68.7454934559357
SAN JUAN,Jáchal,Tamberías,0,62,0.0,622.0,-30.1822864487075,-68.7277857836372
SAN JUAN,Jáchal,Villa Mercedes,0,174,0.0,1439.0,-30.1088721898605,-68.7009429184891
SAN JUAN,Jáchal,Gran China,0,82,0.0,484.0,-30.1225273246059,-68.7161999143951
SAN JUAN,Jáchal,Huaco,0,109,0.0,1454.0,-30.1570667184839,-68.4809365791381
SAN JUAN,Jáchal,Pampa Vieja,0,86,0.0,740.0,-30.2202750575676,-68.6909967597496
SAN JUAN,Jáchal,El Médano,0,25,0.0,96.0,-30.1293832105379,-68.6791733044187
SAN JUAN,Jáchal,Mogna,0,5,0.0,114.0,-30.6845100664473,-68.3775543569819
SAN JUAN,Jáchal,Niquivil,0,25,0.0,819.0,-30.4006750071532,-68.6910630973149
SAN JUAN,Jáchal,Villa Malvinas Argentinas,0,25,0.0,340.0,-30.2142413595614,-68.7165558327867
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,0,769,0.0,15409.0,-31.6952378674877,-68.5923025771378
SAN JUAN,Pocito,Villa Centenario,0,56,0.0,778.0,-31.668402703149,-68.5222919302359
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,0,98,0.0,24240.0,-31.6219383886537,-68.5359580395485
SAN JUAN,Pocito,Quinto Cuartel,0,101,0.0,1661.0,-31.6140359426027,-68.6001745092873
SAN JUAN,Pocito,Villa Aberastain,0,34,0.0,0.0,-31.65701277213,-68.573608949336
SAN JUAN,Pocito,Barrio Ruta 40,0,14,0.0,231.0,-31.8595308229437,-68.5345166485174
SAN JUAN,Pocito,Carpintería,0,14,0.0,1134.0,-31.8301409850684,-68.5420989256398
SAN JUAN,Rawson,Rawson,2,9920,0.020161290322580645,109424.0,-31.5696190485463,-68.5577689018569
SAN JUAN,Rawson,Villa Krause,0,211,0.0,0.0,-31.583718555606,-68.5410817167198
SAN JUAN,Rawson,El Medanito,0,32,0.0,0.0,-31.583482529045,-68.4697872532749
SAN JUAN,Rawson,Villa Bolaños,0,287,0.0,520.0,-31.6292970053945,-68.4706676954017
SAN JUAN,Rivadavia,Rivadavia,77,4496,1.7126334519572954,82582.0,-31.5335200372447,-68.5920689785483
SAN JUAN,San Martín,San Isidro (Est. Los Angacos),0,6,0.0,1440.0,-31.4870993000717,-68.325134344897
SAN JUAN,San Martín,Villa San Martín,0,229,0.0,1899.0,-31.5167619808371,-68.3526471246019
SAN JUAN,San Martín,Villa Don Bosco (Est. Angaco Sud),3,76,3.9473684210526314,2557.0,-31.5518882180598,-68.3390185136148
SAN JUAN,San Martín,Villa El Salvador,0,12,0.0,110.0,-31.4639044466924,-68.4095847372199
SAN JUAN,San Martín,Dos Acequias (Est. Los Angacos),0,31,0.0,972.0,-31.4913855475125,-68.4185298472673
SAN JUAN,San Martín,Barrio Sadop,0,2,0.0,734.0,-31.5367182711489,-68.3955676778174
SAN JUAN,San Martín,Villa Dominguito (Est. Puntilla Blanca),0,2,0.0,619.0,-31.55912095737,-68.2976446699079
SAN JUAN,Santa Lucía,Santa Lucía,62,4682,1.3242204186245194,48087.0,-31.5130353688268,-68.4565988777122
SAN JUAN,Sarmiento,Cañada Honda,0,3,0.0,309.0,-31.9850527438787,-68.5481911385325
SAN JUAN,Sarmiento,Cienaguita,1,2,50.0,438.0,-32.0763381339971,-68.690762577729
SAN JUAN,Sarmiento,Las Lagunas,0,1,0.0,298.0,-32.0443775419211,-68.3778990229646
SAN JUAN,Sarmiento,Los Berros,1,67,1.4925373134328357,3783.0,-31.9514576383242,-68.6510941298035
SAN JUAN,Sarmiento,Villa Media Agua,0,194,0.0,7983.0,-31.9810022624945,-68.4270029177237
SAN JUAN,Sarmiento,Pedernal,0,11,0.0,537.0,-31.9950077029707,-68.7590874861116
SAN JUAN,Sarmiento,Divisadero,0,11,0.0,413.0,-32.0104984358581,-68.6904861018003
SAN JUAN,Sarmiento,Guanacache,0,8,0.0,200.0,-32.0753813271385,-68.5856950572685
SAN JUAN,Sarmiento,Punta del Médano,0,1,0.0,576.0,-31.8946043291143,-68.4183104905607
SAN JUAN,Ullum,Villa Ibáñez,0,403,0.0,4421.0,-31.4659385111811,-68.7353338028121
SAN JUAN,Valle Fértil,Astica,0,30,0.0,740.0,-30.9538850864023,-67.3006351406982
SAN JUAN,Valle Fértil,Villa San Agustín,1,264,0.3787878787878788,4423.0,-30.6367084796207,-67.4650598603898
SAN JUAN,Zonda,Villa Basilio Nievas,0,340,0.0,4539.0,-31.543878931951,-68.7407758815646
SAN LUIS,Ayacucho,Candelaria,0,797,0.0,2729.0,-32.0607491134468,-65.8276913716033
SAN LUIS,Ayacucho,La Majada,0,190,0.0,0.0,-32.5298829031211,-66.0429032510053
SAN LUIS,Ayacucho,Leandro N. Alem,0,9,0.0,379.0,-32.1047821044922,-65.9621124267578
SAN LUIS,Ayacucho,Luján,0,984,0.0,2016.0,-32.3660349058479,-65.9425439975458
SAN LUIS,Ayacucho,Quines,0,1282,0.0,7459.0,-32.2330822365033,-65.8056329969317
SAN LUIS,Ayacucho,Río Juan Gómez,0,62,0.0,0.0,-32.603889,-66.086944
SAN LUIS,Ayacucho,San Francisco del Monte de Oro,0,1405,0.0,3732.0,-32.6006392247112,-66.1273702635842
SAN LUIS,Ayacucho,San Miguel,0,1,0.0,0.0,-32.14116477,-65.81342262
SAN LUIS,Ayacucho,Pampa Grande,2,2,100.0,0.0,-32.3724224723278,-66.3077548668586
SAN LUIS,Ayacucho,Lomas Blancas,0,28,0.0,0.0,-32.3338629051211,-66.4716765323555
SAN LUIS,Belgrano,La Calera,0,310,0.0,598.0,-32.8619918957825,-66.8506529764617
SAN LUIS,Belgrano,Los Molles,0,225,0.0,0.0,-33.10962076,-66.28134706
SAN LUIS,Belgrano,Nogolí,0,547,0.0,739.0,-32.9173752831041,-66.3257602058349
SAN LUIS,Belgrano,San Pedro,0,16,0.0,0.0,-32.9709634117604,-66.6970240054288
SAN LUIS,Belgrano,Villa de la Quebrada,0,513,0.0,523.0,-33.0161741932684,-66.2920464806382
SAN LUIS,Belgrano,Villa General Roca,0,116,0.0,162.0,-32.6661925630759,-66.4524010178082
SAN LUIS,Chacabuco,Concarán,0,1823,0.0,5119.0,-32.5607275180287,-65.2452806076649
SAN LUIS,Chacabuco,Cortaderas,5,891,0.5611672278338945,822.0,-32.5076504245814,-64.9869655159434
SAN LUIS,Chacabuco,Naschel,0,1091,0.0,3543.0,-32.9168215937221,-65.3755476812695
SAN LUIS,Chacabuco,Papagayos,0,51,0.0,433.0,-32.6786405437002,-64.9881795223679
SAN LUIS,Chacabuco,Renca,0,113,0.0,178.0,-32.7717680736652,-65.3637605007649
SAN LUIS,Chacabuco,San Pablo,0,75,0.0,192.0,-32.658342389353,-65.3080920411456
SAN LUIS,Chacabuco,Tilisarao,0,1582,0.0,6256.0,-32.7329281106581,-65.2915274383295
SAN LUIS,Chacabuco,Villa del Carmen,0,325,0.0,751.0,-32.9411267835778,-65.0394664526979
SAN LUIS,Chacabuco,Villa Larca,0,512,0.0,957.0,-32.6175433008771,-64.9809087535547
SAN LUIS,Chacabuco,El Algarrobal,3,3,100.0,0.0,-32.7114393924943,-65.4671947070394
SAN LUIS,Coronel Pringles,Carolina,0,208,0.0,251.0,-32.8128571637146,-66.0932327577628
SAN LUIS,Coronel Pringles,El Trapiche,0,1067,0.0,1200.0,-33.1082715280981,-66.063371211902
SAN LUIS,Coronel Pringles,Fraga,0,470,0.0,1127.0,-33.502087069887,-65.7926477789763
SAN LUIS,Coronel Pringles,La Bajada,0,53,0.0,91.0,-33.157161301266,-66.0131877714641
SAN LUIS,Coronel Pringles,La Florida,0,278,0.0,297.0,-33.1167587248711,-66.0020090018267
SAN LUIS,Coronel Pringles,La Toma,0,2282,0.0,7374.0,-33.0544376204479,-65.62269821015
SAN LUIS,Coronel Pringles,Río Grande,0,178,0.0,155.0,-33.0485046022503,-66.0717543089664
SAN LUIS,Coronel Pringles,Saladillo,1,150,0.6666666666666667,275.0,-33.2005664915694,-65.8531363375249
SAN LUIS,Coronel Pringles,El Durazno,0,78,0.0,0.0,-33.1933000679405,-66.1568981530519
SAN LUIS,General Pedernera,Juan Jorba,0,101,0.0,201.0,-33.6132806299836,-65.2717502963014
SAN LUIS,General Pedernera,Juan Llerena,0,105,0.0,272.0,-33.2811132563767,-65.6145766804084
SAN LUIS,General Pedernera,Justo Daract,0,1958,0.0,10135.0,-33.8585834476817,-65.1870408754728
SAN LUIS,General Pedernera,La Punilla,0,129,0.0,192.0,-33.1429537099622,-65.0861306811866
SAN LUIS,General Pedernera,Lavaisse,0,45,0.0,68.0,-33.8221476840744,-65.4237934358157
SAN LUIS,General Pedernera,San José del Morro,0,143,0.0,91.0,-33.2119853031031,-65.4927334484497
SAN LUIS,General Pedernera,Villa Mercedes,3,38267,0.007839652964695428,111391.0,-33.6738636408858,-65.4624765290195
SAN LUIS,General Pedernera,Villa Salles,0,23,0.0,76.0,-33.84292794921,-65.2147610955176
SAN LUIS,General Pedernera,La Angelina,0,21,0.0,0.0,-34.36107586,-65.32806491
SAN LUIS,Gobernador Dupuy,Anchorena,0,229,0.0,631.0,-35.6746450244219,-65.4244230509371
SAN LUIS,Gobernador Dupuy,Arizona,0,228,0.0,1040.0,-35.7229145031177,-65.3187210360081
SAN LUIS,Gobernador Dupuy,Bagual,0,55,0.0,230.0,-35.1448484513353,-65.5676652450981
SAN LUIS,Gobernador Dupuy,Batavia,0,161,0.0,349.0,-34.7755332557227,-65.6862987148176
SAN LUIS,Gobernador Dupuy,Buena Esperanza,0,940,0.0,2933.0,-34.7582787968944,-65.2503691694475
SAN LUIS,Gobernador Dupuy,Fortín El Patria,0,140,0.0,480.0,-34.769756515675,-65.5229345175781
SAN LUIS,Gobernador Dupuy,Fortuna,0,268,0.0,82.0,-35.1282918635603,-65.3818218917708
SAN LUIS,Gobernador Dupuy,La Maroma,0,2,0.0,14.0,-35.2127003045126,-66.3264252245578
SAN LUIS,Gobernador Dupuy,Martín de Loyola,0,36,0.0,78.0,-35.7111681131223,-66.3525275844943
SAN LUIS,Gobernador Dupuy,Nahuel Mapá,0,24,0.0,66.0,-34.7833678660504,-66.1701498297947
SAN LUIS,Gobernador Dupuy,Navia,0,86,0.0,205.0,-34.7726733665409,-66.5862788668642
SAN LUIS,Gobernador Dupuy,Nueva Galia,0,552,0.0,1353.0,-35.1124747000615,-65.2532109154966
SAN LUIS,Gobernador Dupuy,Unión,0,776,0.0,2462.0,-35.1549261061197,-65.9424468511458
SAN LUIS,Junín,Carpinteria,0,987,0.0,1788.0,-32.4102495120789,-65.0113926769819
SAN LUIS,Junín,Cerro de Oro,1,254,0.39370078740157477,560.0,-32.3851963369856,-64.9859436108737
SAN LUIS,Junín,Lafinur,0,74,0.0,201.0,-32.0621151953791,-65.3496815467824
SAN LUIS,Junín,Los Cajones,0,164,0.0,431.0,-32.0257513048361,-65.3749361476641
SAN LUIS,Junín,Los Molles,0,524,0.0,732.0,-32.4395447509138,-65.0106822684226
SAN LUIS,Junín,Merlo,2,7130,0.028050490883590466,17084.0,-32.3425391142336,-65.0141372032908
SAN LUIS,Junín,Santa Rosa del Conlara,0,2027,0.0,5511.0,-32.3423081509941,-65.2071206614116
SAN LUIS,Junín,Talita,0,90,0.0,50.0,-32.2481203088315,-65.5838734087874
SAN LUIS,La Capital,Alto Pelado,0,58,0.0,119.0,-33.8425029072214,-66.1375993056552
SAN LUIS,La Capital,Alto Pencoso,1,78,1.282051282051282,272.0,-33.4306363842929,-66.9279669116981
SAN LUIS,La Capital,Balde,1,166,0.6024096385542169,589.0,-33.3432695635018,-66.626047423873
SAN LUIS,La Capital,Beazley,0,197,0.0,957.0,-33.757734110106,-66.6459600305752
SAN LUIS,La Capital,Cazador,0,40,0.0,100.0,-33.8576584773376,-66.3696150667545
SAN LUIS,La Capital,Chosmes,0,8,0.0,47.0,-33.3959968949714,-66.7463973832244
SAN LUIS,La Capital,Desaguadero,1,77,1.2987012987012987,96.0,-33.4004585255775,-67.148082207766
SAN LUIS,La Capital,El Volcán,0,1156,0.0,1775.0,-33.2512966067626,-66.1877022971966
SAN LUIS,La Capital,Jarilla,0,27,0.0,46.0,-33.398658341972,-67.0274295478727
SAN LUIS,La Capital,Juana Koslay,0,3623,0.0,12467.0,-33.2889484546354,-66.2580406259221
SAN LUIS,La Capital,Potrero de los Funes,0,3842,0.0,1698.0,-33.2187787091432,-66.2307288183005
SAN LUIS,La Capital,Salinas del Bebedero,0,39,0.0,76.0,-33.501125039306,-66.6514406177997
SAN LUIS,La Capital,San Jerónimo,0,182,0.0,330.0,-33.1383053611749,-66.5166859326585
SAN LUIS,La Capital,San Luis,4,21858,0.018299935950224173,169947.0,-33.3023139659883,-66.3360877357358
SAN LUIS,La Capital,Zanjitas,0,85,0.0,201.0,-33.8022746844103,-66.415462549085
SAN LUIS,La Capital,La Punta,7,7,100.0,13182.0,-33.1816571259341,-66.313607690249
SAN LUIS,La Capital,Las Barrancas,0,26,0.0,0.0,-33.6311225157713,-66.2841166130187
SAN LUIS,La Capital,Varela,0,13,0.0,0.0,-34.12261759,-66.46370684
SAN LUIS,La Capital,Boca Del Tigre,0,1,0.0,0.0,-33.3687779642577,-66.4074181299698
SAN LUIS,Libertador Grl. San Martín,La Ramada,0,16,0.0,0.0,-32.69361676,-65.57906863
SAN LUIS,Libertador Grl. San Martín,La Vertiente,0,58,0.0,98.0,-32.7975027746267,-65.75689743163
SAN LUIS,Libertador Grl. San Martín,Las Aguadas,0,61,0.0,100.0,-32.3763580460128,-65.5012041382003
SAN LUIS,Libertador Grl. San Martín,Las Chacras,0,64,0.0,176.0,-32.5435132286539,-65.7446386901217
SAN LUIS,Libertador Grl. San Martín,Las Lagunas,0,51,0.0,111.0,-32.6298120296294,-65.551144128608
SAN LUIS,Libertador Grl. San Martín,Paso Grande,0,179,0.0,427.0,-32.8769737284291,-65.6345301522077
SAN LUIS,Libertador Grl. San Martín,Potrerillo,0,58,0.0,40.0,-32.671401244488,-65.6626272217675
SAN LUIS,Libertador Grl. San Martín,San Martín,0,306,0.0,697.0,-32.4132690463752,-65.6759306690121
SAN LUIS,Libertador Grl. San Martín,Villa de Praga,0,201,0.0,181.0,-32.5339640778181,-65.6477042790938
SAN LUIS,Libertador Grl. San Martín,El Puesto,0,11,0.0,0.0,-32.34642911,-65.46720015
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,1,1309,0.07639419404125286,6405.0,-49.9859909808201,-68.9130816915927
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,0,745,0.0,4431.0,-50.0171892721878,-68.5248246324655
SANTA CRUZ,Deseado,Caleta Olivia,720,9514,7.5677948286735335,51733.0,-46.4459492303195,-67.5251564969847
SANTA CRUZ,Deseado,Cañadón Seco,2,123,1.6260162601626018,879.0,-46.5588457703439,-67.616856368573
SANTA CRUZ,Deseado,Jaramillo,0,88,0.0,420.0,-47.1847032165887,-67.145582198474
SANTA CRUZ,Deseado,Las Heras,2303,3440,66.94767441860465,17821.0,-46.5424553787867,-68.9341773229667
SANTA CRUZ,Deseado,Pico Truncado,2846,3917,72.6576461577738,20889.0,-46.7938981244061,-67.9575704898943
SANTA CRUZ,Deseado,Puerto Deseado,0,1495,0.0,14183.0,-47.7514649275067,-65.9012043680086
SANTA CRUZ,Deseado,Tellier,0,1,0.0,58.0,-47.6487686074581,-66.0446356831872
SANTA CRUZ,Güer Aike,28 de Noviembre,10,212,4.716981132075472,6145.0,-51.5787581525544,-72.2080410883792
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),0,1,0.0,55.0,-51.6805338519685,-72.0874860687819
SANTA CRUZ,Güer Aike,Río Gallegos,736,14672,5.0163576881134135,95796.0,-51.6214349839165,-69.2290509293744
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,0,261,0.0,8814.0,-51.5328383738253,-72.3341032077956
SANTA CRUZ,Lago Argentino,El Calafate,3717,6938,53.57451715191698,16655.0,-50.3373208485428,-72.2619950698979
SANTA CRUZ,Lago Argentino,El Chaltén,431,437,98.62700228832952,1627.0,-49.3319731177032,-72.8916267088672
SANTA CRUZ,Lago Argentino,Tres Lagos,0,1,0.0,282.0,-49.5990148275349,-71.445802241684
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,0,39,0.0,3363.0,-46.5487484894558,-71.6274835082657
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,0,2712,0.0,4617.0,-46.5921416878797,-70.9257278426639
SANTA CRUZ,Magallanes,Puerto San Julián,0,3190,0.0,7894.0,-49.307703595363,-67.7319702926075
SANTA CRUZ,Río Chico,Bajo Caracoles,0,1,0.0,33.0,-47.4461490043983,-70.9285155605965
SANTA CRUZ,Río Chico,Gobernador Gregores,0,6,0.0,4497.0,-48.7521223249696,-70.2442035901869
SANTA FE,9 de Julio,Esteban Rams,0,37,0.0,169.0,-29.7726717957721,-61.4881512346811
SANTA FE,9 de Julio,Gato Colorado,0,4,0.0,998.0,-28.0245785095892,-61.1879373297868
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),0,147,0.0,1358.0,-28.2296230607257,-61.5297529930521
SANTA FE,9 de Julio,Logroño,0,48,0.0,630.0,-29.5042812797874,-61.6967327802837
SANTA FE,9 de Julio,Montefiore,0,18,0.0,146.0,-29.6678698226711,-61.867108287483
SANTA FE,9 de Julio,Pozo Borrado,0,127,0.0,980.0,-28.9399423031181,-61.7055999743386
SANTA FE,9 de Julio,San Bernardo,0,109,0.0,228.0,-28.6300342810186,-61.5069219893981
SANTA FE,9 de Julio,Santa Margarita,0,101,0.0,993.0,-28.3149549140447,-61.550329937355
SANTA FE,9 de Julio,Tostado,0,3088,0.0,14582.0,-29.2344732488739,-61.7719824163622
SANTA FE,9 de Julio,Villa Minetti,0,269,0.0,4876.0,-28.6247095403571,-61.6279859869967
SANTA FE,Belgrano,Armstrong,99,1480,6.689189189189189,11181.0,-32.7846557002825,-61.605481877095
SANTA FE,Belgrano,Bouquet,0,389,0.0,1230.0,-32.4247998561473,-61.8903345863257
SANTA FE,Belgrano,Las Parejas,0,1723,0.0,12375.0,-32.6826842550048,-61.5185798347876
SANTA FE,Belgrano,Las Rosas,225,3979,5.6546871073133955,13068.0,-32.4785768176046,-61.5748036822531
SANTA FE,Belgrano,Montes de Oca,0,803,0.0,2655.0,-32.567997020224,-61.7680762352029
SANTA FE,Belgrano,Tortugas,0,178,0.0,2234.0,-32.7482982621557,-61.8203359267394
SANTA FE,Caseros,Arequito,0,2322,0.0,6533.0,-33.1483008378636,-61.4713349349693
SANTA FE,Caseros,Arteaga,0,1033,0.0,3089.0,-33.0911311154911,-61.7917113876172
SANTA FE,Caseros,Beravebú,0,346,0.0,2225.0,-33.3414152210784,-61.8622809808056
SANTA FE,Caseros,Bigand,0,1655,0.0,4939.0,-33.3761183026397,-61.185501310201
SANTA FE,Caseros,Casilda,895,8166,10.960078373744796,34703.0,-33.0424955546762,-61.1693311184421
SANTA FE,Caseros,Chabás,0,1508,0.0,6871.0,-33.2470674643201,-61.3575935561826
SANTA FE,Caseros,Chañar Ladeado,401,1293,31.013147718484145,5415.0,-33.3258409849243,-62.0386496702618
SANTA FE,Caseros,Gödeken,1,532,0.18796992481203006,1652.0,-33.402405547162,-61.8449306727075
SANTA FE,Caseros,Los Molinos,0,541,0.0,1832.0,-33.1054899954916,-61.3265015329286
SANTA FE,Caseros,Los Nogales,0,44,0.0,152.0,-33.1430061971604,-61.6066128669784
SANTA FE,Caseros,Los Quirquinchos,0,780,0.0,2462.0,-33.3769918276119,-61.7121943064881
SANTA FE,Caseros,San José de la Esquina,0,2119,0.0,6775.0,-33.1140485294151,-61.703312346428
